model_type,fusion_type,alpha,expert_id,model_architecture,test_type,attack_type,corruption_type,severity_level,epsilon,accuracy,loss,correct_predictions,total_predictions,timestamp
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,pixelate,5,N/A,1.63,5.558876188495491,163,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,jpeg_compression,1,N/A,5.98,4.497662996943993,598,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,jpeg_compression,2,N/A,12.39,3.8914217375501803,1239,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,jpeg_compression,3,N/A,16.96,3.5453223367280597,1696,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,jpeg_compression,4,N/A,28.69,2.881749542453621,2869,10000,2025-09-09 00:01:09
expert_1,TransformerBase,1.0,1,DenseNet121,corruption,N/A,jpeg_compression,5,N/A,43.85,2.2326796688610995,4385,10000,2025-09-09 00:01:09
expert_2,TransformerBase,1.0,2,DenseNet121,corruption,N/A,gaussian_noise,1,N/A,31.23,2.9023820448525344,3123,10000,2025-09-09 00:54:38
expert_2,TransformerBase,1.0,2,DenseNet121,corruption,N/A,gaussian_noise,2,N/A,18.65,3.5201698285114915,1865,10000,2025-09-09 00:54:38
expert_2,TransformerBase,1.0,2,DenseNet121,corruption,N/A,gaussian_noise,3,N/A,11.23,4.008289569540869,1123,10000,2025-09-09 00:54:38
expert_2,TransformerBase,1.0,2,DenseNet121,corruption,N/A,gaussian_noise,4,N/A,8.63,4.201077189626573,863,10000,2025-09-09 00:54:38
expert_2,TransformerBase,1.0,2,DenseNet121,corruption,N/A,gaussian_noise,5,N/A,7.15,4.362220963345298,715,10000,2025-09-09 00:54:38
expert_2,TransformerBase,1.0,2,DenseNet121,corruption,N/A,shot_noise,1,N/A,10.18,4.070649976971783,1018,10000,2025-09-09 00:54:38
expert_2,TransformerBase,1.0,2,DenseNet121,corruption,N/A,shot_noise,2,N/A,3.8,4.69071236441407,380,10000,2025-09-09 00:54:38
expert_2,TransformerBase,1.0,2,DenseNet121,corruption,N/A,shot_noise,3,N/A,1.88,5.05656161489366,188,10000,2025-09-09 00:54:38
expert_2,TransformerBase,1.0,2,DenseNet121,corruption,N/A,shot_noise,4,N/A,1.15,5.28229115280924,115,10000,2025-09-09 00:54:38
